Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
DS Automobiles DS 5,59900,PLN,Firma,DS Automobiles,DS 5,,2017,178 000 km,1 997 cm3,Diesel,150 KM,Kombi,Manualna,5,5,Niebieski,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-executiveprzebieg-gwarantowanyroczna-gwarancja-techniczna-ID6GpbQ4.html
DS Automobiles DS 5,59900,PLN,Firma,DS Automobiles,DS 5,,2017,178 000 km,1 997 cm3,Diesel,150 KM,Kombi,Manualna,5,5,Niebieski,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-executiveprzebieg-gwarantowanyroczna-gwarancja-techniczna-ID6GpbQ4.html
DS Automobiles DS 4 1.2 PureTech Trocadero,141600,PLN,Firma,DS Automobiles,DS 4,1.2 PureTech Trocadero,2023,1 km,1 199 cm3,Benzyna,130 KM,Kompakt,Automatyczna,5,5,Szary,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds-4-1-2-puretech-130-km-a-t-trocadero-ID6Gk0IP.html
DS Automobiles DS 7 Crossback,249900,PLN,Firma,DS Automobiles,DS 7 Crossback,,2023,15 500 km,1 598 cm3,Hybryda,360 KM,SUV,Automatyczna,5,5,Beżowy,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-1-6-e-tense-4x4-360km-fv23-gwarancja-1wl-ID6G9qPn.html
DS Automobiles DS 4,212900,PLN,Firma,DS Automobiles,DS 4,,2023,1 km,1 598 cm3,Benzyna,224 KM,Kompakt,Automatyczna,5,5,Srebrny,Nowe,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-1-6-e-tense-225-km-esprit-de-voyage-plug-in-ID6FwX07.html
DS Automobiles DS 7 Crossback 1.6 E-Tense Performance Line,148500,PLN,Prywatne,DS Automobiles,DS 7 Crossback,1.6 E-Tense Performance Line,2021,20 156 km,1 598 cm3,Hybryda Plug-in,180 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-e-tense-hybryda-225km-plug-in-fv-23-ID6FXLDP.html
DS Automobiles DS 4 1.6 E-Tense Rivoli,239900,PLN,Firma,DS Automobiles,DS 4,1.6 E-Tense Rivoli,2023,10 km,1 598 cm3,Hybryda Plug-in,181 KM,SUV,Automatyczna,5,5,Biały,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds7-rivoli-plug-in-300km-4x4-automat-nowy-ID6GkcCC.html
DS Automobiles DS 4,134900,PLN,Firma,DS Automobiles,DS 4,,2023,13 000 km,1 199 cm3,Benzyna,130 KM,SUV,Automatyczna,5,5,Czerwony,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-trocadero-2023r-demo-130km-automat-ID6FDxeW.html
DS Automobiles DS 7 Crossback 1.6 E-Tense Rivoli,229900,PLN,Firma,DS Automobiles,DS 7 Crossback,1.6 E-Tense Rivoli,2022,7 550 km,1 598 cm3,Hybryda Plug-in,180 KM,SUV,Automatyczna,5,5,Czarny,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-ds7-e-tense-4x4-300-km-rivoli-demo-ID6GkJls.html
DS Automobiles DS 4 1.6 E-Tense Opera,199900,PLN,Firma,DS Automobiles,DS 4,1.6 E-Tense Opera,2022,2 060 km,1 598 cm3,Hybryda Plug-in,180 KM,Kompakt,Automatyczna,5,5,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds4-e-tense-rivoli-225km-plug-in-demo-automat-ID6GkMlg.html
DS Automobiles DS 7 Crossback 1.6 PureTech Rivoli,149900,PLN,Firma,DS Automobiles,DS 7 Crossback,1.6 PureTech Rivoli,2020,75 830 km,1 598 cm3,Benzyna,225 KM,SUV,Automatyczna,5,5,Złoty,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-rivoli-1-6-puretech-225km-salon-pl-serwisowany-fv23-i-wl-ID6G7Qfm.html
DS Automobiles DS 4 Crossback,49900,PLN,Firma,DS Automobiles,DS 4 Crossback,,2017,79 214 km,1 199 cm3,Benzyna,130 KM,Auta miejskie,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-crossback-1-2-benzyna-79-tys-km-przebiegu-navi-prezentacja-video-ID6GmN11.html
DS Automobiles DS 5,37900,PLN,Firma,DS Automobiles,DS 5,,2016,209 000 km,1 997 cm3,Hybryda,204 KM,Kombi,Automatyczna,5,5,Szary,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-ID6FwjSa.html
DS Automobiles DS 5,47900,PLN,Prywatne,DS Automobiles,DS 5,,2015,186 000 km,1 598 cm3,Benzyna,165 KM,Kompakt,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,"6,40 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-1-6-hpt-165-ps-skora-navi-biala-perla-ID6GeOLu.html
DS Automobiles DS 7 Crossback,77900,PLN,Firma,DS Automobiles,DS 7 Crossback,,2019,86 000 km,1 998 cm3,Diesel,170 KM,SUV,Automatyczna,5,5,Czerwony,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-ds7-performance-line-ID6GodgF.html
DS Automobiles DS 4,45800,PLN,Firma,DS Automobiles,DS 4,,2016,104 994 km,1 199 cm3,Benzyna,130 KM,Kompakt,Manualna,5,5,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds-4-1-2-benzyna-super-stan-klima-alusy-serwis-oplacony-ID6GaEpE.html
DS Automobiles DS 4 1.2 PureTech Performance Line,105999,PLN,Prywatne,DS Automobiles,DS 4,1.2 PureTech Performance Line,2022,21 500 km,1 199 cm3,Benzyna,130 KM,Kompakt,Automatyczna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds-automobiles-ds4-1-2-puretech-performance-line-ID6GfS4P.html
DS Automobiles DS 5,64900,PLN,Prywatne,DS Automobiles,DS 5,,2018,114 000 km,1 997 cm3,Diesel,150 KM,Kompakt,Manualna,4,5,Biały,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-2-0hdi150km-100-oryginal-biala-perla-ID6GdJTU.html
DS Automobiles DS 7 Crossback 1.5 BlueHDi Bastille,102090,PLN,Prywatne,DS Automobiles,DS 7 Crossback,1.5 BlueHDi Bastille,2019,40 350 km,1 499 cm3,Diesel,130 KM,SUV,Automatyczna,5,5,Inny kolor,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-przebieg-40-tys-km-stan-idealny-ID6GnHIp.html
