Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Daewoo Lanos,3500,PLN,Prywatne,Daewoo,Lanos,,1998,171 790 km,1 598 cm3,Benzyna,106 KM,Auta małe,Manualna,5,5,Zielony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-daewoo-lanos-ID6GwLQE.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-kalos-1-4-benz-99-tys-przebiegu-ID6GnKDu.html
Daewoo Lanos 1.5 S,2500,PLN,Prywatne,Daewoo,Lanos,1.5 S,2000,150 000 km,1 498 cm3,Benzyna+LPG,86 KM,Kompakt,Manualna,3,5,Srebrny,Używane,Tak,,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-syndyk-sprzeda-samochod-osobowy-daewoo-lanos-ID6Gv4i1.html
Daewoo Evanda,3500,PLN,Firma,Daewoo,Evanda,,2004,196 000 km,1 998 cm3,Benzyna,130 KM,Sedan,Manualna,5,5,Srebrny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-evanda-2-0-benzyna-ID6GsS2O.html
Daewoo Rezzo,3400,PLN,Prywatne,Daewoo,Rezzo,,2002,138 632 km,1 598 cm3,Benzyna,105 KM,Minivan,Manualna,5,,Srebrny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-rezzo-daewoo-rezzo-ID6FJgqm.html
Daewoo Matiz,4400,PLN,Prywatne,Daewoo,Matiz,,1999,129 021 km,796 cm3,Benzyna,52 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-matiz-oryginal-koreanski-ID6GxiLF.html
Daewoo Tico,1600,PLN,Firma,Daewoo,Tico,,1996,101 952 km,796 cm3,Benzyna,41 KM,Auta małe,Manualna,4,5,Bordowy,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-rezerwacja-ID6GwYPR.html
Daewoo Musso E32 D3014 Van,14200,PLN,Prywatne,Daewoo,Musso,E32 D3014 Van,2000,245 000 km,3 199 cm3,Benzyna+LPG,219 KM,SUV,Manualna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),19 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-musso-ID6GfJdX.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-sprzedam-daewoo-tico-z-instalacja-lpg-idealne-auto-miejskie-ID6GwXWF.html
Daewoo Lanos,2500,PLN,Prywatne,Daewoo,Lanos,,1999,208 312 km,1 498 cm3,Benzyna+LPG,86 KM,Sedan,Manualna,4,5,Zielony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-sprzedam-daewoo-lanos-ID6GwVQ8.html
Daewoo Matiz Life,3400,PLN,Prywatne,Daewoo,Matiz,Life,2002,144 942 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Zielony,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-matiz-ID6GwDJY.html
Daewoo Matiz,1500,PLN,Firma,Daewoo,Matiz,,2000,80 130 km,796 cm3,Benzyna,51 KM,Auta małe,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-bemowo-0-8-benzyna-2000-rok-wspomaganie-alufelgi-ID6Gqbyi.html
Daewoo Nubira 1.8 Wagon 1.8 CDX,5000,PLN,Prywatne,Daewoo,Nubira,1.8 Wagon 1.8 CDX,2004,230 000 km,1 799 cm3,Benzyna,122 KM,Kombi,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,"9,80 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/daewoo-nubira-importowane-z-niemiec-ID6GwSl9.html
