Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Lancia Delta,16900,PLN,Firma,Lancia,Delta,,2010,259 000 km,1 598 cm3,Diesel,120 KM,Kompakt,Manualna,5,5,Czarny,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-climatronic-polskora-led-stan-bdb-zadbany-1-6jtd-120km-ID6GosUz.html
Lancia Delta,22000,PLN,Prywatne,Lancia,Delta,,2009,172 600 km,1 742 cm3,Benzyna,200 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-ID6Fyf65.html
Lancia Thema 3.0CRD Executive,69000,PLN,Prywatne,Lancia,Thema,3.0CRD Executive,2013,229 705 km,2 987 cm3,Diesel,239 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,,9 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/lancia-thema-ID6G46BD.html
Lancia Ypsilon,22800,PLN,Firma,Lancia,Ypsilon,,2012,65 190 km,875 cm3,Benzyna,85 KM,Auta miejskie,Manualna,3,5,Beżowy,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-ypsilon-0-9-twinair-salon-polska-serwis-aso-klima-bezkolizyjny-alu-ID6Go3UE.html
Lancia Delta 1.6 MultiJet 16v DFN6 Platinum,13999,PLN,Prywatne,Lancia,Delta,1.6 MultiJet 16v DFN6 Platinum,2011,252 673 km,1 598 cm3,Diesel,120 KM,Auta miejskie,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,"5,70 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-1-6-diesel-automat-nawigacja-skora-naglosnienie-bose-ID6GlYgP.html
Lancia Ypsilon,23900,PLN,Firma,Lancia,Ypsilon,,2011,85 000 km,875 cm3,Benzyna,85 KM,Auta miejskie,Manualna,5,5,Szary,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-ypsilon-0-9-85km-rej-03-2012r-klima-krajowy-kola-lato-zima-ID6Gn0Ko.html
Lancia Delta 1.4 T-Jet Oro,18400,PLN,Prywatne,Lancia,Delta,1.4 T-Jet Oro,2009,249 000 km,1 368 cm3,Benzyna,150 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-1-4-turbo-150-ID6Gj7sq.html
Lancia Thesis 3.0 V6 Executive,15500,PLN,Prywatne,Lancia,Thesis,3.0 V6 Executive,2003,317 368 km,2 959 cm3,Benzyna,215 KM,Sedan,Automatyczna,4,5,Bordowy,Używane,Tak,Na przednie koła,20 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-thesis-3-0-v6-busso-benzyna-automat-ID6GpkIL.html
Lancia Delta,19500,PLN,Firma,Lancia,Delta,,2009,221 744 km,1 368 cm3,Benzyna,120 KM,Kompakt,Manualna,5,5,Niebieski,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-1-4-t-jet-1-wlasciciel-vat-23-klimatronic-tempomat-alu-ID6GoUXi.html
Lancia Delta,20000,PLN,Firma,Lancia,Delta,,2008,182 044 km,1 368 cm3,Benzyna,120 KM,Kompakt,Manualna,5,5,Fioletowy,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-1-4-t-jet-klimatronic-parktronic-alu-ID6GoUX3.html
Lancia Thesis 3.2 6V Emblema,29000,PLN,Prywatne,Lancia,Thesis,3.2 6V Emblema,2003,241 000 km,3 179 cm3,Benzyna+LPG,230 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,Na przednie koła,20 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-thesis-lancia-thesis-v6-busso-3-2-ID6FX9tD.html
Lancia Delta 1.8 Di TurboJet 16v Automatik Platinum,15500,PLN,Prywatne,Lancia,Delta,1.8 Di TurboJet 16v Automatik Platinum,2009,104 000 km,1 742 cm3,Benzyna,200 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,"11,10 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-3-turbo-200-km-ID6GplVD.html
Lancia Thesis 2.4 20v Emblema,19800,PLN,Prywatne,Lancia,Thesis,2.4 20v Emblema,2002,115 000 km,2 446 cm3,Benzyna+LPG,170 KM,Sedan,Manualna,4,5,Szary,Używane,Tak,Na przednie koła,15 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-thesis-silnik-przebieg-111tys-km-sekwencyjne-lpg-firmy-zavoli-ID6G4xZ5.html
Lancia Delta 1.4 T-Jet Silver,22900,PLN,Prywatne,Lancia,Delta,1.4 T-Jet Silver,2012,309 000 km,1 368 cm3,Benzyna+LPG,120 KM,Kompakt,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-1-4-t-lpg-ID6GkiAc.html
Lancia Musa 1.6 MTJ Platino,11500,PLN,Prywatne,Lancia,Musa,1.6 MTJ Platino,2008,200 776 km,1 598 cm3,Diesel,120 KM,Minivan,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-musa-lancia-musa-platino-1-6-multijet-ID6GplhQ.html
Lancia Voyager,43900,PLN,Prywatne,Lancia,Voyager,,2013,199 000 km,2 776 cm3,Diesel,163 KM,Minivan,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-voyager-2-8-crd-ID6GlT2B.html
Lancia Voyager,48900,PLN,Firma,Lancia,Voyager,,2013,190 397 km,2 776 cm3,Diesel,177 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-voyager-2-8crdi-177km-stow-n-go-full-wersja-przebieg-gwarantowany-ID6Gonx7.html
Lancia Delta,12999,PLN,Prywatne,Lancia,Delta,,2010,204 000 km,1 956 cm3,Diesel,165 KM,Kompakt,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,6 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-2-0-jtd-165km-2010rok-ID6GonaH.html
Lancia Phedra 2.2JTD 16V Emblema,2500,PLN,Prywatne,Lancia,Phedra,2.2JTD 16V Emblema,2006,282 000 km,2 179 cm3,Diesel,128 KM,Minivan,Manualna,5,8,Brązowy,Używane,Tak,Na przednie koła,10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-phedra-lancia-phedra-2-0-multijet-136km-ID6GoAd8.html
Lancia Delta 1.9 MultiJet 16V Twinturbo Platinum,27700,PLN,Prywatne,Lancia,Delta,1.9 MultiJet 16V Twinturbo Platinum,2012,225 000 km,1 910 cm3,Diesel,190 KM,Kompakt,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,"7,30 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-1-9-jttdm-platinum-190km-ID6GhHOM.html
Lancia Ypsilon 1.4 S MomoDesign (5 os.),9900,PLN,Firma,Lancia,Ypsilon,1.4 S MomoDesign (5 os.),2005,129 000 km,1 368 cm3,Benzyna,95 KM,Auta miejskie,Manualna,3,5,Czarny,Używane,,Na przednie koła,8 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-ypsilon-1-4-95km-klimatronik-ID6GnRnl.html
Lancia Delta 1.6 MJ Silver,19900,PLN,Prywatne,Lancia,Delta,1.6 MJ Silver,2011,167 165 km,1 598 cm3,Diesel,120 KM,Kompakt,Manualna,5,5,Bordowy,Używane,Tak,Na przednie koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-diesel-lift-solar-dach-ks-serwis-pl-tablice-ID6GnGwv.html
Lancia Delta,12900,PLN,Firma,Lancia,Delta,,2008,219 024 km,1 598 cm3,Diesel,120 KM,Kompakt,Manualna,5,5,Niebieski,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-ID6Gkdqr.html
Lancia Delta 1.4 T-Jet 16v Oro,17500,PLN,Firma,Lancia,Delta,1.4 T-Jet 16v Oro,2009,239 000 km,1 368 cm3,Benzyna,120 KM,Kompakt,Manualna,5,5,Srebrny,Używane,,Na przednie koła,"8,10 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-benzyna-skora-alcantara-nawigacja-polecamy-ID6Gol6L.html
Lancia Lybra 1.8 LX,7500,PLN,Prywatne,Lancia,Lybra,1.8 LX,2001,175 050 km,1 747 cm3,Benzyna,131 KM,Sedan,Manualna,4,5,Niebieski,Używane,Tak,Na przednie koła,11 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-lybra-lybra-1-8-bez-korozji-alcantara-bose-ID6FYO55.html
Lancia Delta 1.4 TurboJet 16v Gold,21900,PLN,Firma,Lancia,Delta,1.4 TurboJet 16v Gold,2010,195 044 km,1 368 cm3,Benzyna,120 KM,Kompakt,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,"8,20 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-zarejestrowany-serwisowany-bezwypadkowy-super-stan-ID6GlESM.html
Lancia Voyager 2.8CRD Platinum,45510,PLN,Prywatne,Lancia,Voyager,2.8CRD Platinum,2013,339 800 km,2 776 cm3,Diesel,163 KM,Minivan,Automatyczna,5,7,Inny kolor,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-voyager-lancia-voyager-ID6GnNTb.html
Lancia Beta,119000,PLN,Prywatne,Lancia,Beta,,1975,19 600 km,1 995 cm3,Benzyna,130 KM,Coupe,Manualna,2,5,Biały,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-beta-montecarlo-spider-1975-niezwykly-samochod-swietny-stan-ID6FqN75.html
Lancia Delta 1.6 MultiJet 16v Silver,14500,PLN,Firma,Lancia,Delta,1.6 MultiJet 16v Silver,2009,208 000 km,1 598 cm3,Diesel,120 KM,Kompakt,Manualna,5,5,Srebrny,Używane,,Na przednie koła,"5,80 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-iii-1-6-multijet-120km-ID6G6t4k.html
Lancia Voyager 2.8CRD Platinum,42000,PLN,Firma,Lancia,Voyager,2.8CRD Platinum,2015,199 000 km,2 776 cm3,Diesel,178 KM,Minivan,Automatyczna,5,,Szary,Używane,,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-voyager-2-8-multijet-178ps-7-osobowy-ful-opcja-ID6GjqHQ.html
