Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Smart Forfour pulse cdi,4500,PLN,Prywatne,Smart,Forfour,pulse cdi,2005,222 444 km,1 500 cm3,Diesel,95 KM,Kompakt,Manualna,5,5,Biały,Używane,,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-smart-for-fur-klima-ID6FZHEY.html
Smart Fortwo & passion mhd,28900,PLN,Prywatne,Smart,Fortwo,& passion mhd,2013,115 320 km,999 cm3,Benzyna,71 KM,Auta miejskie,Automatyczna,2,2,Srebrny,Używane,Tak,Na tylne koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-fortwo-mhd-71km-ID6GotKE.html
Smart Fortwo coupe passion,30900,PLN,Firma,Smart,Fortwo,coupe passion,2016,97 000 km,999 cm3,Benzyna,71 KM,Auta miejskie,Manualna,2,2,Biały,Używane,Tak,Na tylne koła,"5,90 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ladny-ekonomiczny-klima-ID6GgpBB.html
Smart Fortwo electric drive pulse,34999,PLN,Firma,Smart,Fortwo,electric drive pulse,2020,42 000 km,,Elektryczny,82 KM,Auta małe,Automatyczna,3,2,Srebrny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-2020r-elektryk-panorama-skora-grzane-fotele-europa-23-ID6GpQVN.html
Smart Forfour pulse,9900,PLN,Prywatne,Smart,Forfour,pulse,2004,225 000 km,1 332 cm3,Benzyna,95 KM,Kompakt,Manualna,5,4,Inny kolor,Używane,Tak,Na przednie koła,7 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-oryginalny-lakie-super-stan-zobacz-zdjecia-ID6GiLwZ.html
Smart Forfour pulse,9900,PLN,Prywatne,Smart,Forfour,pulse,2004,225 000 km,1 332 cm3,Benzyna,95 KM,Kompakt,Manualna,5,4,Inny kolor,Używane,Tak,Na przednie koła,7 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-oryginalny-lakie-super-stan-zobacz-zdjecia-ID6GiLwZ.html
Smart Fortwo coupe electric drive,22500,PLN,Prywatne,Smart,Fortwo,coupe electric drive,2013,97 000 km,,Elektryczny,48 KM,Auta małe,Automatyczna,2,,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ID6Gd2ON.html
Smart Fortwo,7990,PLN,Prywatne,Smart,Fortwo,,2002,66 400 km,599 cm3,Benzyna,45 KM,Coupe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-bezwypadkowy-niski-udokumentowany-przebieg-stan-idealny-2002-rok-film-ID6GpqWv.html
Smart Fortwo EQ perfect,42900,PLN,Prywatne,Smart,Fortwo,EQ perfect,2019,33 000 km,,Elektryczny,82 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ID6GpQhA.html
Smart Fortwo EQ passion,74900,PLN,Firma,Smart,Fortwo,EQ passion,2021,8 985 km,,Elektryczny,82 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-passion-tempomat-ogrzewane-fotele-reflektory-led-kamera-cofania-ID6GbsIl.html
