Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Toyota Corolla 1.8 Hybrid Comfort,72000,PLN,Prywatne,Toyota,Corolla,1.8 Hybrid Comfort,2019,269 249 km,1 798 cm3,Benzyna,98 KM,Kombi,Automatyczna,5,5,Niebieski,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6Gp3bj.html
Toyota RAV4,163900,PLN,Firma,Toyota,RAV4,,2021,81 917 km,2 487 cm3,Hybryda,222 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-rav4-toyota-rav4-2-5-hybrid-selection-4x4-fv23-gwarancja-serwis-aso-ID6GcgCW.html
Toyota Aygo x,29900,PLN,Prywatne,Toyota,Aygo,x,2014,103 704 km,998 cm3,Benzyna,69 KM,Auta małe,Manualna,5,,Granatowy,Używane,,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/toyota-aygo-toyota-aygo-ID6G9t7a.html
Toyota Verso 1.8 Premium 7os,49500,PLN,Prywatne,Toyota,Verso,1.8 Premium 7os,2015,186 000 km,1 798 cm3,Benzyna,147 KM,Minivan,Manualna,5,7,Biały,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-verso-toyota-verso-7-osobowa-1-8-benzyna-ID6Gkacp.html
Toyota Auris 1.4 D-4D Luna,17400,PLN,Prywatne,Toyota,Auris,1.4 D-4D Luna,2008,146 600 km,1 364 cm3,Diesel,90 KM,Kompakt,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-toyota-auris-2008r-maly-przebieg-ekonomiczny-bezwypadkowy-ID6GpQf4.html
Toyota Prius (Hybrid) Executive,34500,PLN,Prywatne,Toyota,Prius,(Hybrid) Executive,2008,40 100 km,1 497 cm3,Hybryda,77 KM,Kompakt,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/toyota-prius-przebieg-40-tys-potwierdzony-hybryda-ID6GpQh7.html
Toyota RAV4 2.0 Prestige MS EU6,87820,PLN,Firma,Toyota,RAV4,2.0 Prestige MS EU6,2015,98 000 km,1 987 cm3,Benzyna,152 KM,SUV,Automatyczna,5,5,Brązowy,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/toyota-rav4-1-wlasciciel-kupiony-w-salonie-bogata-wersja-4x4-automat-navigacja-ID6GpQhR.html
Toyota Camry,129900,PLN,Firma,Toyota,Camry,,2021,74 560 km,2 487 cm3,Hybryda,218 KM,Sedan,Automatyczna,4,5,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-camry-2-5-hybrid-comfort-cvt-ID6G8WB4.html
Toyota Yaris 1.3 VVT-i Sol,12400,PLN,Prywatne,Toyota,Yaris,1.3 VVT-i Sol,2008,153 000 km,1 298 cm3,Benzyna,87 KM,Auta małe,Manualna,3,5,Granatowy,Używane,Tak,Na przednie koła,"7,20 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-1-3-benzyna-klima-ID6GpQbZ.html
Toyota Hilux 2.4 D-4D Double Cab SR5 4x4,140000,PLN,Prywatne,Toyota,Hilux,2.4 D-4D Double Cab SR5 4x4,2019,98 200 km,2 393 cm3,Diesel,150 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany ręcznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-hilux-toyota-hilux-2-4-d-4d-double-cab-sr5-4x4-ID6GpQal.html
