Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Saab 9-3,15000,PLN,Firma,Saab,9-3,,2008,195 096 km,1 998 cm3,Benzyna,150 KM,Kombi,Automatyczna,5,5,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-2-0-benzyna-automat-ID6Gn0xi.html
Saab 9-3 1.8i Linear,12900,PLN,Prywatne,Saab,9-3,1.8i Linear,2009,237 000 km,1 796 cm3,Benzyna,122 KM,Sedan,Manualna,4,5,Czarny,Używane,Tak,Na przednie koła,10 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-superstan-fullsprawny-jasnaskora-ID6GibBn.html
Saab 9-3,10500,PLN,Firma,Saab,9-3,,2002,290 000 km,1 985 cm3,Benzyna,150 KM,Kabriolet,Manualna,2,4,Niebieski,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-2-0-tb-150km-se-cabrio-ID6GpLrl.html
Saab 9-3,9500,PLN,Prywatne,Saab,9-3,,2006,278 000 km,1 910 cm3,Diesel,120 KM,Sedan,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,7 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-ID6FQN8j.html
Saab 9-3 2.0LPT,8500,PLN,Prywatne,Saab,9-3,2.0LPT,2001,108 100 km,1 985 cm3,Benzyna,150 KM,Kabriolet,Manualna,2,4,Srebrny,Używane,Tak,Na przednie koła,12 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-cabrio-ID6FsupV.html
Saab 9-3,16000,PLN,Prywatne,Saab,9-3,,2004,275 486 km,1 998 cm3,Benzyna,175 KM,Kabriolet,Manualna,2,4,Srebrny,Używane,Tak,,11 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-zadbany-saab-ID6GbUSu.html
Saab 9-3,7800,PLN,Prywatne,Saab,9-3,,2006,314 000 km,1 910 cm3,Diesel,150 KM,Kombi,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,7 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-1-9-tid-ID6FXEdQ.html
Saab 9-3 1.8i Linear,22999,PLN,Prywatne,Saab,9-3,1.8i Linear,2008,217 000 km,1 796 cm3,Benzyna+LPG,122 KM,Kombi,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-benzyna-gaz-zarejestrowany-skory-navi-klimatronik-szyberdach-relingi-ID6GoqUJ.html
Saab 9-5,46000,PLN,Prywatne,Saab,9-5,,2003,81 000 km,2 290 cm3,Benzyna,250 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-9-5-aero-szwajcaria-ID6GoBeu.html
Saab 9-3X,13000,PLN,Prywatne,Saab,9-3X,,2008,280 000 km,1 910 cm3,Diesel,179 KM,Kombi,Manualna,5,5,Szary,Używane,,,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3x-saab-93-podwojne-turbo-180-km-zadbany-ID6GoBpl.html
Saab 9-3,16900,PLN,Prywatne,Saab,9-3,,2007,269 118 km,1 998 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-model-2008-ID6Gopi2.html
Saab 9-5 Kombi 2.3T Vector,14400,PLN,Prywatne,Saab,9-5,Kombi 2.3T Vector,2006,214 337 km,2 290 cm3,Benzyna+LPG,220 KM,Kombi,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,12 l/100km,Tak,,Tak,https://www.otomoto.pl/osobowe/oferta/saab-9-5-saab-9-5-2-3t-220km-lpg-kombi-ID6GlHH8.html
Saab 9-3 1.9 TTiD Sport Kombi DPF Vector,17900,PLN,Prywatne,Saab,9-3,1.9 TTiD Sport Kombi DPF Vector,2010,200 000 km,1 910 cm3,Diesel,160 KM,Kombi,Manualna,5,,Błękitny,Używane,Tak,Na przednie koła,"5,70 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-1-9ttid-160km-vector-lift-xenon-skory-navi-szyberdach-zamiana-ID6Gm6Sn.html
Saab 9-3 1.9TiDS PF Linear Sport,11000,PLN,Prywatne,Saab,9-3,1.9TiDS PF Linear Sport,2007,213 000 km,1 910 cm3,Diesel,150 KM,Kombi,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-sport-kombi-czarny-213-tys-km-diesel-manual-ID6Gm6EI.html
Saab 9-3 2.0T Vector,9000,PLN,Prywatne,Saab,9-3,2.0T Vector,2006,200 000 km,1 998 cm3,Benzyna+LPG,210 KM,Sedan,Automatyczna,4,,Czarny,Używane,,Na przednie koła,"13,70 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-93-2-0t-benzyna-lpg-ID6FveYT.html
Saab 9-5 2.0 TiD PF Linear,41900,PLN,Prywatne,Saab,9-5,2.0 TiD PF Linear,2010,325 000 km,1 956 cm3,Diesel,160 KM,Sedan,Manualna,4,5,Czarny,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-2-0-tid-180km-hirsch-silnik-po-160-tys-ID6G05rb.html
Saab 9-3,9900,PLN,Prywatne,Saab,9-3,,2002,134 000 km,1 985 cm3,Benzyna,154 KM,Kompakt,Manualna,5,5,Srebrny,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-og-2-0t-2002-rok-bardzo-niski-przebieg-ID6GpGIH.html
Saab 9-5,59900,PLN,Prywatne,Saab,9-5,,2011,166 200 km,1 998 cm3,Benzyna,220 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-aero-xwd-bezwypadkowy-300km-ID6FrPps.html
Saab 9-3X,10900,PLN,Prywatne,Saab,9-3X,,2006,299 000 km,1 998 cm3,Benzyna,210 KM,Kombi,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/saab-9-3x-saab-9-3-kombi-sport-1-8t-ID6GmWG9.html
Saab 9-3,9999,PLN,Prywatne,Saab,9-3,,2006,272 000 km,1 796 cm3,Benzyna+LPG,122 KM,Sedan,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-benzyna-gaz-ID6GpG7Q.html
Saab 900 2.0 S,19900,PLN,Prywatne,Saab,900,2.0 S,1995,137 000 km,1 985 cm3,Benzyna,130 KM,Coupe,Manualna,5,5,Bordowy,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-900-2-0-130km-benzyna-salonpl-1wlsc-bezwypadkowy-stan-kolekcjonerski-ID6EMWos.html
Saab 9-3 1.9TiD PF Linear,9000,PLN,Prywatne,Saab,9-3,1.9TiD PF Linear,2007,279 000 km,1 910 cm3,Diesel,120 KM,Kombi,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-ID6GozMn.html
Saab 9-3 1.9TTiD PF Vector,19900,PLN,Prywatne,Saab,9-3,1.9TTiD PF Vector,2010,291 000 km,1 910 cm3,Diesel,180 KM,Kombi,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,8 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-sprzedam-ladnego-saab-a-93-vector-1-9-ttid-ID6GozEP.html
