Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Kia Sportage 1.6 GDI M 2WD,74900,PLN,Firma,Kia,Sportage,1.6 GDI M 2WD,2019,118 000 km,1 591 cm3,Benzyna,132 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,"8,20 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-lift1-6-gdiledklimatronic-kamera-parktronicoryginal-lakier-ID6Gm3P2.html
Kia XCeed 1.4 T-GDI M,85000,PLN,Prywatne,Kia,XCeed,1.4 T-GDI M,2020,58 650 km,1 353 cm3,Benzyna,140 KM,SUV,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-xceed-kia-xceed-grafit-1-4-140km-ID6Gp2z4.html
Kia EV9 99.8kWh GT-Line AWD,369958,PLN,Firma,Kia,EV9,99.8kWh GT-Line AWD,2023,1 km,,Elektryczny,384 KM,SUV,Automatyczna,5,7,Niebieski,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ev9-99-8kwh-gt-line-awd-od-reki-ID6GdQrq.html
Kia EV6 77.4kWh Plus,259800,PLN,Firma,Kia,EV6,77.4kWh Plus,2023,1 km,,Elektryczny,229 KM,Kompakt,Automatyczna,5,5,Szary,Nowe,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ev6-77-4kwh-plus-elektryczny-ID6Gh2la.html
Kia XCeed,160050,PLN,Firma,Kia,XCeed,,2024,1 km,1 580 cm3,Hybryda,105 KM,Kompakt,Automatyczna,5,5,Niebieski,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-xceed-1-6-gdi-phev-business-line-dct-od-reki-ID6GmZvH.html
Kia Sportage 1.6 T-GDI HEV L 4WD,169999,PLN,Firma,Kia,Sportage,1.6 T-GDI HEV L 4WD,2024,1 km,1 598 cm3,Benzyna,180 KM,SUV,Automatyczna,5,5,Niebieski,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-1-6-t-gdi-hev-l-4wd-automat-od-reki-ID6GmCdC.html
Kia Sportage 1.6 T-GDI MHEV L 4WD DCT,156900,PLN,Firma,Kia,Sportage,1.6 T-GDI MHEV L 4WD DCT,2024,1 km,1 598 cm3,Benzyna,180 KM,SUV,Automatyczna,5,5,Srebrny,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-1-6-t-gdi-mhev-l-4wd-dct-od-reki-ID6GmCFD.html
Kia Optima Sportswagon 2.0 T-GDI Automatik OPF GT,61999,PLN,Prywatne,Kia,Optima,Sportswagon 2.0 T-GDI Automatik OPF GT,2016,142 000 km,1 998 cm3,Benzyna,238 KM,Kombi,Automatyczna,5,,Biały,Używane,,,"13,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/kia-optima-kia-optima-2-4-benzyna-ID6FUtM7.html
Kia Sportage 1.6 T-GDI M 2WD,125200,PLN,Firma,Kia,Sportage,1.6 T-GDI M 2WD,2024,1 km,1 598 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Niebieski,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-1-6-t-gdi-m-2wd-od-reki-ID6Gcqud.html
Kia Sorento 1.6 T-GDI HEV Prestige Line 4WD 7os,245000,PLN,Firma,Kia,Sorento,1.6 T-GDI HEV Prestige Line 4WD 7os,2023,1 km,1 598 cm3,Benzyna,180 KM,SUV,Automatyczna,5,7,Biały,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-1-6-t-gdi-hev-prestige-line-4wd-aut-7os-ID6GhfhI.html
Kia Sportage 1.6 T-GDI M 2WD,125200,PLN,Firma,Kia,Sportage,1.6 T-GDI M 2WD,2024,1 km,1 598 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Srebrny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-1-6-t-gdi-m-2wd-od-reki-ID6GbeRJ.html
