Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Aixam Coupe,32900,PLN,Prywatne,Aixam,Coupe,,2016,17 100 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czerwony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-coupe-aixam-s8-coupe-gti-maly-przebieg-ID6Gws5e.html
Aixam City,40900,PLN,Prywatne,Aixam,City,,2020,25 678 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Fioletowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-aixam-sport-kamera-zarejestrowany-kt-l6e-do-350-kg-od-14-lat-ID6Gu2IK.html
Aixam Inny,4800,PLN,Prywatne,Aixam,Inny,,2005,41 200 km,505 cm3,Diesel,4 KM,Auta małe,Automatyczna,2,2,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-microcar-virgo-ID6G0GOy.html
Aixam GTO,28900,PLN,Prywatne,Aixam,GTO,,2016,60 000 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,,Biały,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-gto-ID6GntoN.html
Aixam Inny,34900,PLN,Firma,Aixam,Inny,,2016,40 000 km,400 cm3,Diesel,4 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-kamera-cofania-elektryka-zadbany-bogate-wyposazenie-ID6FVigd.html
Aixam Crossline,21900,PLN,Firma,Aixam,Crossline,,2008,51 500 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Szary,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-super-stan-zobacz-warto-ID6GvDMA.html
Aixam Crossover,29900,PLN,Firma,Aixam,Crossover,,2015,46 915 km,400 cm3,Diesel,4 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossover-crossover-l6e-kubota-kamera-mozliwa-zamiana-ID6GtUnQ.html
Aixam City,33900,PLN,Prywatne,Aixam,City,,2018,24 987 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-sport-kamera-abs-kt-l6e-do-350-kg-sprowadzony-zarejestrowany-ID6GwozY.html
Aixam City,6000,PLN,Prywatne,Aixam,City,,2001,46 200 km,505 cm3,Diesel,4 KM,Auta małe,Automatyczna,2,,Bordowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-ID6Gwo9R.html
Aixam City,10500,PLN,Prywatne,Aixam,City,,2005,45 000 km,505 cm3,Diesel,4 KM,Auta małe,Automatyczna,2,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-ID6Gwo3u.html
