Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Volvo C30 1.6D,15500,PLN,Prywatne,Volvo,C30,1.6D,2009,322 068 km,1 560 cm3,Diesel,109 KM,Auta małe,Manualna,3,4,Szary,Używane,Tak,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-c30-ID6G7A4C.html
Volvo XC 60 D3 Geartronic Momentum,65900,PLN,Prywatne,Volvo,XC 60,D3 Geartronic Momentum,2014,205 000 km,1 984 cm3,Diesel,136 KM,SUV,Automatyczna,5,,Szary,Używane,Tak,Na przednie koła,"7,90 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc-60-2-0d-5cylindry-oplacone-ID6GootM.html
Volvo V40 CC D2 Momentum,37900,PLN,Prywatne,Volvo,V40,CC D2 Momentum,2012,218 432 km,1 560 cm3,Diesel,115 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-volvo-v40-2012-r-1-6-115-km-ID6GplVB.html
Volvo V40 CC D3 Drive-E SCR Momentum,49900,PLN,Firma,Volvo,V40,CC D3 Drive-E SCR Momentum,2015,170 000 km,1 969 cm3,Diesel,150 KM,Kompakt,Manualna,5,5,Niebieski,Używane,,Na przednie koła,5 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-sliczny-bezwypadkowy-bogata-wersja-nowe-sprzeglo-serwisowany-ID6GmwTy.html
Volvo V40 D2 R-Design Momentum,33900,PLN,Firma,Volvo,V40,D2 R-Design Momentum,2013,220 000 km,1 560 cm3,Diesel,115 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-sliczny-gwarancja-ID6GhEym.html
Volvo XC 90 D5 AWD Inscription 7os,170000,PLN,Prywatne,Volvo,XC 90,D5 AWD Inscription 7os,2018,74 800 km,1 969 cm3,Diesel,235 KM,SUV,Automatyczna,5,7,Granatowy,Używane,Tak,4x4 (dołączany automatycznie),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-volvo-xc90-d5-awd-inscription-2018-ID6GjKDZ.html
Volvo V90,123000,PLN,Prywatne,Volvo,V90,,2017,191 000 km,1 969 cm3,Diesel,235 KM,Kombi,Automatyczna,5,5,Brązowy,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v90-kupiony-w-polskim-salonie-volvo-v90-ID6GnVMn.html
Volvo V40 D2 Drive-E Momentum,52400,PLN,Prywatne,Volvo,V40,D2 Drive-E Momentum,2017,156 500 km,1 969 cm3,Diesel,120 KM,Kompakt,Manualna,5,5,Niebieski,Używane,Tak,,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-volvo-v40-super-stan-ID6GnXvV.html
Volvo S60 D3 Kinetic,41900,PLN,Prywatne,Volvo,S60,D3 Kinetic,2011,205 000 km,1 984 cm3,Diesel,163 KM,Sedan,Manualna,4,5,Inny kolor,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/volvo-s60-volvo-s60-ii-d3-2011r-przebieg-205-tys-ID6GmwNS.html
Volvo S80 2.9 T-6 Summum,19990,PLN,Prywatne,Volvo,S80,2.9 T-6 Summum,2005,274 000 km,2 922 cm3,Benzyna,272 KM,Sedan,Automatyczna,4,5,Granatowy,Używane,Tak,Na przednie koła,16 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-s80-volvo-s80-2-9-t6-272km-rok-2005-ID6G4igg.html
Volvo V70 1.6D DRIVe Summum,26900,PLN,Prywatne,Volvo,V70,1.6D DRIVe Summum,2010,191 400 km,1 560 cm3,Diesel,109 KM,Kombi,Manualna,5,,Czarny,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v70-z-niemiec-bezwypadkowy-zarejestrowany-w-polsce-ID6G5i3j.html
Volvo V90 D4 AWD Geartronic,112000,PLN,Prywatne,Volvo,V90,D4 AWD Geartronic,2018,134 000 km,1 969 cm3,Diesel,190 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),"5,80 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v90-v90-cross-country-d4-awd-ID6GjVAB.html
Volvo C30 1.6,16700,PLN,Prywatne,Volvo,C30,1.6,2007,210 000 km,1 596 cm3,Benzyna+LPG,100 KM,Coupe,Manualna,3,,Czarny,Używane,Tak,Na przednie koła,9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-c30-sprzedam-prywatne-volvo-c30-benzyna-gaz-2007r-ID6GplV6.html
Volvo V60 D4 Drive-E R-Design Momentum,63900,PLN,Firma,Volvo,V60,D4 Drive-E R-Design Momentum,2018,189 352 km,1 969 cm3,Diesel,190 KM,Kombi,Manualna,5,5,Czarny,Używane,,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v60-r-design-webasto-navi-klimatronik-alcantara-wym-rozrzad-doinwestowany-ID6FA9ZG.html
Volvo XC 60 B4 D AWD Geartronic RDesign,167990,PLN,Firma,Volvo,XC 60,B4 D AWD Geartronic RDesign,2020,115 000 km,1 969 cm3,Diesel,197 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (stały),5 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-4x4-r-desing-kamery360-skora-hak-panoram-webasto-harman-fv23-gwar2024-ID6GoUlO.html
Volvo XC 60 D4 AWD Momentum,109900,PLN,Firma,Volvo,XC 60,D4 AWD Momentum,2017,164 400 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc60-4x4-d4-momentum-2017-2018-fv23-kamera-skory-ID6GnXq6.html
Volvo S90 T5 Momentum,49500,PLN,Prywatne,Volvo,S90,T5 Momentum,2018,130 000 km,1 969 cm3,Benzyna,254 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-s90-volvo-s90-2018r-uszkodzony-ID6GplRE.html
Volvo XC 40,39900,PLN,Prywatne,Volvo,XC 40,,2018,67 000 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,,Czarny,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-ID6FHENy.html
Volvo V50,18900,PLN,Firma,Volvo,V50,,2008,218 650 km,1 798 cm3,Benzyna,125 KM,Kombi,Manualna,5,5,Czarny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v50-1-8i-125km-xenon-skora-el-fotel-potwierdzony-przebieg-ID6GmwPX.html
