Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Cadillac STS-V 4.4 V8 Supercharged,62000,PLN,Prywatne,Cadillac,STS-V,4.4 V8 Supercharged,2007,230 000 km,4 370 cm3,Benzyna,476 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,,22 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-sts-v-cadillac-sts-v-supercharger-ID6GhIL4.html
Cadillac CTS,6000,PLN,Prywatne,Cadillac,CTS,,2003,328 000 km,3 175 cm3,Benzyna+LPG,218 KM,Sedan,Automatyczna,4,5,Inny kolor,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-cadilac-cts-2003-3-2v6-benzyna-lpg-ID6GwDpP.html
Cadillac Escalade 6.0 V8,55000,PLN,Prywatne,Cadillac,Escalade,6.0 V8,2004,93 000 km,5 967 cm3,Benzyna,349 KM,SUV,Automatyczna,5,,Biały,Używane,Tak,4x4 (stały),"19,90 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-sprzedam-cadillac-escalade-2004r-6-0-v8-ID6GujPT.html
Cadillac Eldorado,69000,PLN,Prywatne,Cadillac,Eldorado,,1976,140 191 km,8 194 cm3,Benzyna,340 KM,Sedan,Automatyczna,2,5,Czarny,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-eldorado-v-1976-cabrio-8-2-340ps-zobacz-video-ID6FQiMc.html
Cadillac Escalade,328800,PLN,Firma,Cadillac,Escalade,,2020,52 960 km,6 126 cm3,Benzyna,420 KM,SUV,Automatyczna,5,7,Czarny,Używane,,4x4 (dołączany ręcznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-zamiana-cadillac-escalade-premium-lux-stan-perfekcyjny-jak-nowy-ID6F0Etg.html
Cadillac Eldorado,35000,PLN,Prywatne,Cadillac,Eldorado,,1977,54 000 km,8 194 cm3,Benzyna,192 KM,Coupe,Automatyczna,2,,Czerwony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-eldorado-v8-8-2-litra-ID6GvkMZ.html
Cadillac XT6,159000,PLN,Firma,Cadillac,XT6,,2023,38 765 km,3 600 cm3,Benzyna,310 KM,SUV,Automatyczna,5,6,Beżowy,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt6-2023-3-6l-4x4-premium-luxury-od-ubezpieczalni-ID6GvMd0.html
Cadillac Escalade 6.2 V8 Elegance,60000,PLN,Prywatne,Cadillac,Escalade,6.2 V8 Elegance,2008,184 400 km,6 199 cm3,Benzyna,409 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (stały),23 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-6-2-v8-4x4-2008-okazja-stan-idealny-ID6EGapf.html
Cadillac Escalade,229000,PLN,Firma,Cadillac,Escalade,,2021,69 800 km,6 200 cm3,Benzyna,420 KM,SUV,Automatyczna,5,7,Biały,Używane,,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-2021-6-2l-premium-luxury-od-ubezpieczyciela-ID6GxSUP.html
Cadillac XT6,379000,PLN,Firma,Cadillac,XT6,,2022,19 km,1 999 cm3,Benzyna,230 KM,SUV,Automatyczna,5,7,Szary,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt6-cadillac-xt6-sport-awd-at9-ID6FwWxx.html
Cadillac CTS 3.6 V6 Sport Wagon AWD Sport Luxury,125000,PLN,Prywatne,Cadillac,CTS,3.6 V6 Sport Wagon AWD Sport Luxury,2013,215 650 km,3 564 cm3,Benzyna,311 KM,Kombi,Automatyczna,5,5,Biały,Używane,Tak,4x4 (stały),"15,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-cadillac-cts-wagon-kombi-bogate-wyposazenie-4x4-ID6GxROh.html
Cadillac XT4,95000,PLN,Prywatne,Cadillac,XT4,,2019,61 000 km,1 998 cm3,Benzyna,230 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,"10,50 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt4-cadillac-xt4-ID6GpiaA.html
Cadillac Escalade,699999,PLN,Firma,Cadillac,Escalade,,2021,6 700 km,6 162 cm3,Benzyna,426 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-platinium-v8-4wd-masaz-lodowka-pneumatyka-dekra-przebieg-6-700-km-ID6F3srQ.html
Cadillac Escalade,188000,PLN,Prywatne,Cadillac,Escalade,,2016,125 000 km,6 162 cm3,Benzyna,425 KM,SUV,Automatyczna,5,7,Inny kolor,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-cadillac-escalade-v8-wersja-platinum-wersja-europejska-426km-4x4-ID6Gv0AB.html
Cadillac DTS,29000,PLN,Prywatne,Cadillac,DTS,,2010,93 000 km,4 565 cm3,Benzyna,295 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-dts-cadillac-dts-93000km-przebiegu-polecam-ID6GxMvW.html
Cadillac Escalade,455000,PLN,Prywatne,Cadillac,Escalade,,2022,18 710 km,6 162 cm3,Benzyna,416 KM,SUV,Automatyczna,5,7,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-europejskie-lampy-jak-nowy-faktura-vat-marza-ID6FZ8FD.html
Cadillac Escalade,699900,PLN,Firma,Cadillac,Escalade,,2021,18 194 km,6 162 cm3,Benzyna,425 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-mozliwa-zamiana-ID6Guhqk.html
Cadillac CTS,25900,PLN,Firma,Cadillac,CTS,,2004,213 446 km,3 564 cm3,Benzyna,257 KM,Sedan,Automatyczna,4,5,Szary,Używane,,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-3-6-benzyna-automat-navi-certyfikat-prezentacja-video-ID6GvFNa.html
Cadillac Deville,175000,PLN,Prywatne,Cadillac,Deville,,1960,100 000 km,6 400 cm3,Benzyna,300 KM,Sedan,Automatyczna,5,6,Biały,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-deville-cadillac-deville-6-4-ID6FhsQq.html
Cadillac Seville 4.6 STS,21900,PLN,Firma,Cadillac,Seville,4.6 STS,1994,221 000 km,4 572 cm3,Benzyna,300 KM,Sedan,Automatyczna,4,,Inny kolor,Używane,,Na przednie koła,18 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-seville-4-6-ID6Gv9FS.html
Cadillac CT6,97000,PLN,Prywatne,Cadillac,CT6,,2016,120 000 km,2 997 cm3,Benzyna,417 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-ct6-cadillac-ct6-rok-2016-poj-1998cm3-moc-266km-ID6GxEmr.html
Cadillac Fleetwood,15000,PLN,Prywatne,Cadillac,Fleetwood,,1982,111 111 km,4 474 cm3,Benzyna,180 KM,Sedan,Automatyczna,4,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-fleetwood-samochody-kolekcjonerskie-ID6GwTLv.html
Cadillac Deville,37900,PLN,Firma,Cadillac,Deville,,2006,113 964 km,4 565 cm3,Benzyna,300 KM,Sedan,Automatyczna,5,6,Srebrny,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-deville-cadillac-de-ville-4-6-tds-300km-ID6Gwznk.html
Cadillac Seville STS,21500,PLN,Prywatne,Cadillac,Seville,STS,1999,257 000 km,4 565 cm3,Benzyna,305 KM,Sedan,Automatyczna,4,5,Granatowy,Używane,Tak,Na przednie koła,"19,50 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-seville-cadillac-seville-sts-4-6l-v8-305km-ID6Gxsve.html
Cadillac CTS,28000,PLN,Firma,Cadillac,CTS,,2014,173 350 km,3 599 cm3,Benzyna,258 KM,Coupe,Automatyczna,2,4,Biały,Używane,,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-cadillac-cts-2014-benzyna-tyl-naped-automat-ID6GwS5B.html
Cadillac Escalade,274000,PLN,Prywatne,Cadillac,Escalade,,2017,189 000 km,6 162 cm3,Benzyna,426 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany ręcznie),"17,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-esv-awd-luxury-long-l-wlasciciel-w-pl-2-zestawy-opon-ID6GvvJj.html
Cadillac Escalade,659000,PLN,Firma,Cadillac,Escalade,,2023,14 800 km,6 162 cm3,Benzyna,426 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-sport-platinium-akg-brembo-night-vision-najbogatsza-wersja-ID6Gsyi9.html
Cadillac SRX,47900,PLN,Firma,Cadillac,SRX,,2010,205 337 km,2 997 cm3,Benzyna,270 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-srx-3-0-benzyna-4x4-automat-biala-perla-navi-kamera-dvd-prezentacja-video-ID6GwRPm.html
Cadillac Escalade,844900,PLN,Firma,Cadillac,Escalade,,2024,1 km,6 162 cm3,Benzyna,420 KM,Kombi,Automatyczna,5,7,Czarny,Nowe,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-2024-sport-platinum-ID6G4UVo.html
Cadillac Escalade,869900,PLN,Firma,Cadillac,Escalade,,2024,1 km,6 162 cm3,Benzyna,420 KM,Kombi,Automatyczna,5,7,Czarny,Nowe,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-2024-esv-sport-platinum-ID6G4UYZ.html
Cadillac XT4,102500,PLN,Prywatne,Cadillac,XT4,,2019,56 100 km,1 998 cm3,Benzyna,240 KM,SUV,Automatyczna,5,,Czarny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt4-do-negocjacji-ID6GqK5u.html
Cadillac Escalade 6.2 V8 Platinum,59900,PLN,Firma,Cadillac,Escalade,6.2 V8 Platinum,2008,180 123 km,6 162 cm3,Benzyna,409 KM,SUV,Automatyczna,5,7,Biały,Używane,,4x4 (stały),"20,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-cadillac-escalade-6-2-409ps-7-foteli-szyberdach-full-opcja-ID6GuSMx.html
Cadillac Deville,59000,PLN,Prywatne,Cadillac,Deville,,1956,99 999 km,6 964 cm3,Benzyna,285 KM,Coupe,Automatyczna,2,6,Czarny,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-deville-cadillac-de-ville-1956-coupe-ID6Gu8hH.html
Cadillac Escalade 5.3 V8,41900,PLN,Prywatne,Cadillac,Escalade,5.3 V8,2005,182 000 km,5 328 cm3,Benzyna+LPG,285 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-cadillac-escalade-2005-ID6GtcF7.html
Cadillac CTS,120000,PLN,Prywatne,Cadillac,CTS,,2017,119 131 km,6 200 cm3,Benzyna,650 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-amerykanski-konkurent-m5cs-z-niezawodnym-silnikiem-ID6Gv52g.html
Cadillac Escalade,79000,PLN,Prywatne,Cadillac,Escalade,,2019,88 913 km,6 200 cm3,Benzyna,450 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-amerykanski-krazownik-ID6Gv3F7.html
Cadillac Escalade,240000,PLN,Prywatne,Cadillac,Escalade,,2022,24 732 km,6 200 cm3,Benzyna,450 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-amerykanski-krazownik-ID6Gv3zv.html
Cadillac Escalade,128700,PLN,Prywatne,Cadillac,Escalade,,2015,143 505 km,6 200 cm3,Benzyna,425 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-6-2-v8-426-km-esv-long-4x4-premium-7-osobowy-serwis-aso-warty-ID6Gv4MH.html
Cadillac XLR 4.6 V8,99990,PLN,Prywatne,Cadillac,XLR,4.6 V8,2006,101 000 km,4 565 cm3,Benzyna,326 KM,Kabriolet,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-xlr-unikatowy-roadster-cabrio-cadillac-xlr-swietny-stan-mozliwa-zamiana-ID6Gk9IM.html
