Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
RAM 1500 Crew Cab Laramie,287000,PLN,Firma,RAM,1500,Crew Cab Laramie,2019,58 900 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Czarny,Używane,,4x4 (dołączany automatycznie),"18,10 l/100km",Tak,,Tak,https://www.otomoto.pl/osobowe/oferta/ram-1500-2019-ram-1500-laramie-sport-monster-fox-performance-lift-kola-37-ID6FvdUv.html
RAM 2500,49999,PLN,Prywatne,RAM,2500,,2014,344 000 km,6 417 cm3,Benzyna,410 KM,SUV,Automatyczna,4,,Czerwony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ram-2500-ram-2500-wersja-dluga-4x4-naped-ID6GiVVv.html
RAM 1500,38000,PLN,Prywatne,RAM,1500,,1990,789 000 km,3 906 cm3,Benzyna,175 KM,Minivan,Automatyczna,4,7,Czerwony,Używane,Tak,Na tylne koła,,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/ram-1500-dla-koneserow-ID6Gi1K0.html
RAM 1500,199900,PLN,Prywatne,RAM,1500,,2020,74 000 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Szary,Używane,Tak,4x4 (dołączany ręcznie),"18,10 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-ID6Glsf8.html
RAM 1500,299900,PLN,Firma,RAM,1500,,2019,10 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,,Czarny,Używane,,4x4 (dołączany ręcznie),"18,10 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-2023-abrycznie-nowy-od-reki-salon-chorzow-ID6Glnx8.html
RAM 2500,169000,PLN,Firma,RAM,2500,,2018,37 500 km,6 400 cm3,Benzyna,420 KM,SUV,Automatyczna,2,3,Biały,Używane,,4x4 (dołączany ręcznie),,,,,https://www.otomoto.pl/osobowe/oferta/ram-2500-idealny-stan-faktura-vat-23-pelne-odliczenie-vat-od-zakupu-i-paliwa-ID6GhMga.html
RAM 1500 Crew Cab Limited,299000,PLN,Prywatne,RAM,1500,Crew Cab Limited,2019,72 000 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Szary,Używane,Tak,4x4 (dołączany ręcznie),"18,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-limited-5-7-etorque-pneumatyka-lift-idealny-ID6G579O.html
RAM 1500 Crew Cab Laramie,247000,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2021,68 000 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Bordowy,Używane,Tak,4x4 (dołączany ręcznie),"18,10 l/100km",Tak,,Tak,https://www.otomoto.pl/osobowe/oferta/ram-1500-laramie-4x4-zadbany-okazja-ID6GeILu.html
RAM 1500 5.7 Crew Cab Bighorn,135000,PLN,Prywatne,RAM,1500,5.7 Crew Cab Bighorn,2020,25 711 km,5 654 cm3,Benzyna+LPG,399 KM,SUV,Automatyczna,4,6,Szary,Używane,Tak,4x4 (dołączany ręcznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-tylko-25tys-km-ram-1500-5-7-4x4-gaz-6-osobowy-hak-ID6G4lrm.html
RAM 1500 Crew Cab Laramie,122000,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2015,127 610 km,2 988 cm3,Diesel,244 KM,SUV,Automatyczna,4,5,Szary,Używane,Tak,4x4 (dołączany ręcznie),"12,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-dodge-ram-laramie-3-0-eco-diesel-240km-ID6FdKGZ.html
