Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Mitsubishi Eclipse Cross 1.5 T GPF Intense Pro CVT 4WD,115900,PLN,Prywatne,Mitsubishi,Eclipse Cross,1.5 T GPF Intense Pro CVT 4WD,2022,6 000 km,1 499 cm3,Benzyna,163 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-eclipse-cross-mitsubishi-eclipse-cross-1-5t-sell-4x4-jak-nowy-ID6GgI3v.html
Mitsubishi Colt 1.3 ClearTec Inform,8900,PLN,Prywatne,Mitsubishi,Colt,1.3 ClearTec Inform,2009,239 000 km,1 332 cm3,Benzyna,95 KM,Auta miejskie,Manualna,3,2,Biały,Używane,Tak,Na przednie koła,"6,30 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-1-3-z-niemiec-oplacony-ID6GkDg2.html
Mitsubishi Eclipse 2.4 GS,18900,PLN,Firma,Mitsubishi,Eclipse,2.4 GS,2007,136 000 km,2 378 cm3,Benzyna+LPG,162 KM,Coupe,Automatyczna,2,4,Inny kolor,Używane,,Na przednie koła,10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-eclipse-mitsubishi-eclipse-4g-2-4-b-lpg-ID6FsDVw.html
Mitsubishi ASX,118990,PLN,Firma,Mitsubishi,ASX,,2023,5 km,1 332 cm3,Benzyna,140 KM,SUV,Manualna,5,5,Czerwony,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-intense-style-cold-ID6Go3jU.html
Mitsubishi Pajero,49900,PLN,Firma,Mitsubishi,Pajero,,2011,170 000 km,3 200 cm3,Diesel,200 KM,SUV,Manualna,3,5,Czarny,Używane,,4x4 (dołączany ręcznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-3-2-did-manual-4x4-dolaczany-naped-2wd-4wd-blokada-dif-ID6GnAou.html
Mitsubishi Space Star 1.0 Active,27000,PLN,Prywatne,Mitsubishi,Space Star,1.0 Active,2016,21 000 km,999 cm3,Benzyna,71 KM,Auta małe,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,"5,20 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-space-star-spacestar-jak-nowy-tylko-21-tys-km-2-kpl-kol-idealny-ID6GmB0M.html
Mitsubishi Outlander 2.2 DID Intense + 4WD,25900,PLN,Firma,Mitsubishi,Outlander,2.2 DID Intense + 4WD,2015,99 856 km,2 268 cm3,Diesel,150 KM,SUV,Automatyczna,5,,Biały,Używane,,4x4 (stały),6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-ID6G3Bbr.html
Mitsubishi ASX 1.6 2WD Diamant Edition,55900,PLN,Firma,Mitsubishi,ASX,1.6 2WD Diamant Edition,2016,125 000 km,1 590 cm3,Benzyna,117 KM,SUV,Manualna,5,5,Szary,Używane,,Na przednie koła,"7,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-maly-suv-1-6-117km-i-wlasciciel-pelen-serwis-gwarancja-ID6Gp7kh.html
Mitsubishi ASX 2.0 2WD Intro Edition+,85999,PLN,Prywatne,Mitsubishi,ASX,2.0 2WD Intro Edition+,2021,10 000 km,1 998 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,"8,70 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ful-led-navi-kamera-skory-2wd-pdc-serwis-ID6Go37P.html
Mitsubishi Colt 1.5 Invite Spring,8900,PLN,Prywatne,Mitsubishi,Colt,1.5 Invite Spring,2004,164 000 km,1 499 cm3,Benzyna,109 KM,Auta miejskie,Manualna,5,5,Błękitny,Używane,,Na przednie koła,5 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-1-5i-16v-109km-wzorowy-stan-klimatyzacja-alufelgi-elektryka-ID6Gknjf.html
Mitsubishi L200 2.2 d DC Instyle Plus,148000,PLN,Prywatne,Mitsubishi,L200,2.2 d DC Instyle Plus,2020,39 730 km,2 268 cm3,Diesel,150 KM,SUV,Automatyczna,4,5,Bordowy,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-l200-mitsubishi-l200-ID6GoD51.html
Mitsubishi Outlander 2.0 Comfort 4WD,10900,PLN,Firma,Mitsubishi,Outlander,2.0 Comfort 4WD,2004,278 541 km,1 997 cm3,Benzyna,136 KM,SUV,Manualna,5,5,Czerwony,Używane,,4x4 (dołączany automatycznie),10 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-mitsubishi-outlander-2-0-benzyna-z-2004-roku-ID6Gm9wC.html
Mitsubishi Colt,12500,PLN,Prywatne,Mitsubishi,Colt,,2009,109 000 km,1 332 cm3,Benzyna,95 KM,Kompakt,Manualna,5,5,Beżowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-samochod-kupiony-w-salonie-w-polsce-ID6Gp7ej.html
Mitsubishi ASX 1.8 DI-D 2WD Intense,39900,PLN,Firma,Mitsubishi,ASX,1.8 DI-D 2WD Intense,2016,228 458 km,1 798 cm3,Diesel,150 KM,SUV,Manualna,5,5,Szary,Używane,,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-klimatronik-navi-kamera-xenon-led-full-jak-nowy-gwarancja-ID6GmAmV.html
Mitsubishi Pajero 3.2 DID Elegance,68000,PLN,Prywatne,Mitsubishi,Pajero,3.2 DID Elegance,2010,220 000 km,3 200 cm3,Diesel,200 KM,SUV,Automatyczna,5,7,Brązowy,Używane,Tak,4x4 (dołączany automatycznie),11 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-auto-osobowe-mitsubishi-pajero-3-2-200-km-2011-ID6G9vf0.html
Mitsubishi ASX,109990,PLN,Firma,Mitsubishi,ASX,,2023,5 km,1 333 cm3,Hybryda,140 KM,SUV,Manualna,5,5,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-invite-style-cold-1-3-mhev-6mt-140-km-ID6FXZBZ.html
Mitsubishi Outlander 2.2 DI-D 4WD Automatik Intense,55999,PLN,Firma,Mitsubishi,Outlander,2.2 DI-D 4WD Automatik Intense,2014,191 000 km,2 268 cm3,Diesel,150 KM,SUV,Automatyczna,5,7,Szary,Używane,Tak,4x4 (stały),"7,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-7-osob-automat-4-x-4-navigacja-skora-klimatronik-xenon-ID6GhTlW.html
Mitsubishi Colt 1.3 ClearTec Invite,17900,PLN,Prywatne,Mitsubishi,Colt,1.3 ClearTec Invite,2011,200 670 km,1 332 cm3,Benzyna+LPG,95 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,"6,30 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-zadbany-i-elegancki-niezawodny-i-oszczedny-100-pewnosci-negocjuj-ID6GhJJZ.html
Mitsubishi Outlander 2.0 Intense,36000,PLN,Prywatne,Mitsubishi,Outlander,2.0 Intense,2012,300 000 km,1 998 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Granatowy,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-mitsubishi-outlander-ID6GoCIt.html
