Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Lexus LC,374900,PLN,Firma,Lexus,LC,,2019,30 852 km,3 456 cm3,Hybryda,359 KM,Coupe,Automatyczna,2,4,Srebrny,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lc-500h-hybrid-prestige-vat-marza-serwis-aso-lexus-lawica-ID6G3FLJ.html
Lexus NX,239900,PLN,Firma,Lexus,NX,,2021,66 712 km,2 487 cm3,Hybryda,309 KM,SUV,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-nx-450h-phev-prestige-awd-salon-pl-gwarancja-aso-fv23-ID6G1WVq.html
Lexus IS 250 Elegance,77000,PLN,Prywatne,Lexus,IS,250 Elegance,2014,89 683 km,2 500 cm3,Benzyna,208 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na tylne koła,11 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-is-250-salon-polska-bardzo-zadbany-ID6GmhnQ.html
Lexus UX,144900,PLN,Firma,Lexus,UX,,2019,38 841 km,1 987 cm3,Hybryda,184 KM,SUV,Automatyczna,5,5,Srebrny,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-lexus-ux-250h-f-sport-2-0-hybryda-184km-salon-polska-fv-marza-ID6GiMv0.html
Lexus NX,112500,PLN,Prywatne,Lexus,NX,,2015,127 000 km,2 494 cm3,Hybryda,197 KM,SUV,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-okazja-pierwszy-wlasciciel-stan-idealny-ID6GotYC.html
Lexus ES 300h Business Line,69800,PLN,Prywatne,Lexus,ES,300h Business Line,2013,109 000 km,2 487 cm3,Hybryda,178 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-es-2-5-hybrid-250-km-full-wyposazenie-tylko-109-tys-km-przebiegu-ID6FI7AI.html
Lexus RX,69000,PLN,Firma,Lexus,RX,,2009,246 780 km,3 456 cm3,Hybryda,249 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany ręcznie),"6,50 l/100km",Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/lexus-rx-hybrid-ID6FZPx2.html
Lexus GS 300h Luxury Line,54981,PLN,Firma,Lexus,GS,300h Luxury Line,2014,511 545 km,2 494 cm3,Hybryda,181 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na tylne koła,"4,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/lexus-gs-faktura-vat-23-serwis-aso-mark-levinson-bezwypadkowy-ID6FZbIq.html
Lexus NX,169900,PLN,Firma,Lexus,NX,,2020,94 000 km,2 494 cm3,Hybryda,155 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-nx-300h-optimum-awd-z-polskiego-salonu-faktura-vat-ID6GfvYD.html
Lexus NX 300 GPF Comfort AWD,139900,PLN,Firma,Lexus,NX,300 GPF Comfort AWD,2018,81 000 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-gpf-comfort-awd-z-polskiego-salonu-faktura-vat-ID6GeKGo.html
Lexus SC 430,74999,PLN,Prywatne,Lexus,SC,430,2004,192 000 km,4 293 cm3,Benzyna,286 KM,Kabriolet,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,"16,30 l/100km",Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/lexus-sc-lexus-sc430-inwestycja-na-lata-100-bezwypadkowy-ID6FNvjR.html
Lexus RX,389900,PLN,Firma,Lexus,RX,,2023,17 525 km,2 393 cm3,Hybryda,275 KM,SUV,Automatyczna,5,,Brązowy,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-lexus-rx-500h-f-sport-2-4-hybryda-275km-salon-polska-fv-23-ID6Gmh7d.html
Lexus ES,195000,PLN,Firma,Lexus,ES,,2020,96 255 km,2 487 cm3,Benzyna,218 KM,Sedan,Automatyczna,4,5,Niebieski,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-es-300h-prestige-muktimedia-ej-navi-ID6Gloav.html
Lexus NX,341511,PLN,Firma,Lexus,NX,,2024,1 km,2 487 cm3,Hybryda,185 KM,SUV,Automatyczna,5,5,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx450h-f-sport-fuji-dach-panoramiczny-2024-my25-ID6G90Os.html
Lexus NX 200t Comfort AWD,124900,PLN,Firma,Lexus,NX,200t Comfort AWD,2017,91 755 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-200t-comfort-awd-fv23-salon-pl-gwarancja-ID6G1WUV.html
Lexus RZ,330900,PLN,Firma,Lexus,RZ,,2023,1 km,,Elektryczny,313 KM,Kompakt,Automatyczna,5,5,Inny kolor,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rz-lexus-rz450e-2024-buissness-comfort-ID6FVYVU.html
Lexus RX,284900,PLN,Firma,Lexus,RX,,2022,12 118 km,3 456 cm3,Hybryda,263 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-450h-f-impression-salon-pl-fv-23-i-wl-serwis-aso-gwarancja-ID6GjRSz.html
Lexus RX 350 Classic,43200,PLN,Prywatne,Lexus,RX,350 Classic,2007,230 080 km,3 456 cm3,Benzyna+LPG,276 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),15 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-lexus-rx-2007-3-5-ID6GhMfY.html
Lexus IS,57900,PLN,Prywatne,Lexus,IS,,2017,136 131 km,1 998 cm3,Benzyna,245 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/lexus-is-ID6GmeF3.html
Lexus NX,264900,PLN,Firma,Lexus,NX,,2023,10 537 km,2 487 cm3,Hybryda,243 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-350h-omotenashi-2-5-hybryda-243km-salon-polska-fv-23-ID6GmgN0.html
Lexus NX 300 GPF F Sport AWD,169999,PLN,Firma,Lexus,NX,300 GPF F Sport AWD,2019,64 766 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Pomarańczowy,Używane,Tak,4x4 (dołączany automatycznie),10 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-300-gpf-f-sport-awd-salon-polska-serwis-aso-vat-23-ID6GlnTh.html
Lexus CT,111900,PLN,Firma,Lexus,CT,,2020,31 474 km,1 798 cm3,Hybryda,122 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-ct-lexus-ct-200h-f-sport-ID6G0253.html
Lexus NX,240000,PLN,Prywatne,Lexus,NX,,2023,2 496 km,2 487 cm3,Hybryda,190 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-prestige-listopad-2023-ID6GjRW8.html
Lexus NX,258000,PLN,Firma,Lexus,NX,,2024,10 km,2 487 cm3,Hybryda,243 KM,SUV,Automatyczna,5,,Szary,Nowe,,,,,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-350h-4x4-prestige-pakiet-design-tazuna-ID6GlEui.html
Lexus UX,185600,PLN,Firma,Lexus,UX,,2023,12 000 km,1 987 cm3,Hybryda,152 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-250h-gpf-f-sport-design-2wd-przejecie-cesji-leasingu-ID6GkpkG.html
Lexus UX 250h Style Edition,64300,PLN,Prywatne,Lexus,UX,250h Style Edition,2020,50 000 km,1 987 cm3,Hybryda,152 KM,SUV,Automatyczna,5,,Biały,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-cena-eksportowa-64230zl-2-0-hybryda-4x4-wersja-europejska-ID6GmgHu.html
Lexus GS 300h,117000,PLN,Prywatne,Lexus,GS,300h,2016,126 000 km,2 494 cm3,Hybryda,181 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,Na tylne koła,"4,60 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-gs-ID6FZ0II.html
Lexus NX,299000,PLN,Firma,Lexus,NX,,2023,12 500 km,2 487 cm3,Hybryda,309 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-450h-omotenashi-awd-fv-23-salon-pl-serwis-aso-ID6Gm0jo.html
Lexus RX,42500,PLN,Prywatne,Lexus,RX,,2005,276 317 km,3 456 cm3,Hybryda,249 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany ręcznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-lexus-rx400h-prestige-ID6Gp3bu.html
Lexus LS,37000,PLN,Prywatne,Lexus,LS,,2007,259 000 km,4 608 cm3,Benzyna,380 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-ls-lexus-ls-460-ID6GlZrO.html
Lexus NX,136000,PLN,Prywatne,Lexus,NX,,2018,92 000 km,2 494 cm3,Hybryda,197 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx300h-2018r-odbior-3-01-2019r-naped-4x4-awd-ID6G9mOX.html
Lexus LS 600h L,29900,PLN,Firma,Lexus,LS,600h L,2008,455 500 km,4 969 cm3,Hybryda,394 KM,Sedan,Automatyczna,4,5,Brązowy,Używane,,4x4 (stały),"10,50 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/lexus-ls-5-0-v8-445km-long-hybryda-anglik-ID6Gh6fz.html
Lexus LX 470,82000,PLN,Prywatne,Lexus,LX,470,1998,327 000 km,4 664 cm3,Benzyna+LPG,230 KM,SUV,Automatyczna,5,7,Beżowy,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-lx-lexus-lx-470-wersja-gold-z-lpg-land-cruiser100-ID6GhkYK.html
Lexus IS 300h F SPORT,98900,PLN,Prywatne,Lexus,IS,300h F SPORT,2016,97 500 km,2 494 cm3,Hybryda,181 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,Na tylne koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-is-lexus-is-300h-f-sport-2016r-ID6FB7iN.html
Lexus IS,75000,PLN,Prywatne,Lexus,IS,,2015,182 935 km,1 998 cm3,Benzyna,245 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na tylne koła,9 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/lexus-is-krajowy-drugi-wlasciciel-zadbany-ID6Gp2LK.html
Lexus RX 300 Business Edition +,172200,PLN,Prywatne,Lexus,RX,300 Business Edition +,2022,2 000 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-ID6G9Ing.html
Lexus RX 300 Business Edition,172200,PLN,Prywatne,Lexus,RX,300 Business Edition,2022,4 000 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Niebieski,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-lexus-rx300-ID6FMBVr.html
Lexus LS 460 Prestige AWD,83500,PLN,Prywatne,Lexus,LS,460 Prestige AWD,2011,231 250 km,4 608 cm3,Benzyna,367 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (stały),17 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-ls-ls460-wersja-long-awd-drewniane-dodatki-czarne-skory-ID6GdkSB.html
Lexus RX 450h (hybrid),64900,PLN,Prywatne,Lexus,RX,450h (hybrid),2010,243 500 km,3 456 cm3,Hybryda,249 KM,SUV,Automatyczna,5,,Inny kolor,Używane,,4x4 (dołączany automatycznie),"6,50 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-hybryda-zwykle-zawieszenie-ID6FLrtN.html
Lexus IS 220 D Classic,22500,PLN,Prywatne,Lexus,IS,220 D Classic,2007,341 000 km,2 231 cm3,Diesel,177 KM,Sedan,Manualna,4,5,Złoty,Używane,Tak,Na tylne koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-is-salon-polski-ID6Gp252.html
Lexus UX 200 Optimum 2WD,120000,PLN,Firma,Lexus,UX,200 Optimum 2WD,2019,79 902 km,1 987 cm3,Benzyna,171 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-ux-200-elegance-optimum-2wd-fv-marza-serwis-aso-gwarancja-ID6GnB1Z.html
Lexus NX 200t F Sport AWD,120000,PLN,Firma,Lexus,NX,200t F Sport AWD,2017,101 748 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-200t-f-sport-awd-vat-marza-salon-aso-gwarancja-ID6GnB0W.html
Lexus UX,169900,PLN,Firma,Lexus,UX,,2023,34 778 km,1 987 cm3,Hybryda,152 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-lexus-ux250h-f-sport-2wd-2-0-hybrid-184km-ID6Gklhe.html
Lexus UX 250h GPF Business Edition 2WD,124900,PLN,Prywatne,Lexus,UX,250h GPF Business Edition 2WD,2021,20 000 km,1 987 cm3,Benzyna,152 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-ux-250-h-12-2021r-2-0-benzyna-hybryda-152km-automat-przeb-20tys-km-ID6GnAiL.html
Lexus LS,39900,PLN,Prywatne,Lexus,LS,,2003,234 000 km,4 293 cm3,Benzyna,281 KM,Sedan,Automatyczna,4,5,Złoty,Używane,Tak,Na tylne koła,16 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-ls-4-3-v8-281km-230tys-km-super-stan-brak-korozji-ID6Gp1LB.html
Lexus NX 200t Comfort AWD,105300,PLN,Prywatne,Lexus,NX,200t Comfort AWD,2017,100 000 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-nx200t-comfort-awd-238km-salon-polska-fvat23-ID6Fh2KK.html
Lexus UX 200 F Sport 2WD,155500,PLN,Prywatne,Lexus,UX,200 F Sport 2WD,2022,4 200 km,1 987 cm3,Benzyna,171 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-z-polskiego-salonu-ID6Gnzvo.html
Lexus NX 200t Comfort AWD,107000,PLN,Firma,Lexus,NX,200t Comfort AWD,2016,145 573 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx200t-comfort-awd-vat-marza-salon-pl-serwis-aso-gwarancja-ID6G97ec.html
Lexus IS 200t / 300 Black,87000,PLN,Prywatne,Lexus,IS,200t / 300 Black,2018,126 000 km,1 998 cm3,Benzyna,245 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,9 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-is-ID6FWELm.html
Lexus RX,235000,PLN,Firma,Lexus,RX,,2022,37 713 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Zielony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-lexus-rx-300-business-edition-fv23-salon-pl-serwis-aso-gwarancja-ID6GnyVJ.html
