Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Jeep Renegade 1.3 GSE T4 Turbo Limited FWD S&S,84500,PLN,Prywatne,Jeep,Renegade,1.3 GSE T4 Turbo Limited FWD S&S,2019,54 800 km,1 332 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Zielony,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-renegade-pierwszy-wlasciciel-salon-polska-automat-hak-ID6GbErl.html
Jeep Renegade 1.6 E-TorQ Sport FWD,52900,PLN,Firma,Jeep,Renegade,1.6 E-TorQ Sport FWD,2016,166 994 km,1 598 cm3,Benzyna+LPG,110 KM,SUV,Manualna,5,5,Czarny,Używane,,Na przednie koła,8 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jeep-renegade-1-6benz-lpg-110km-sport-ID6G9Rcx.html
Jeep Grand Cherokee Gr 3.0 CRD Overland,22900,PLN,Firma,Jeep,Grand Cherokee,Gr 3.0 CRD Overland,2006,432 134 km,2 987 cm3,Diesel,218 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),13 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-z-wloch-zero-korozji-ID6GkUhf.html
Jeep Avenger,136900,PLN,Firma,Jeep,Avenger,,2024,10 km,1 199 cm3,Benzyna,100 KM,SUV,Automatyczna,5,5,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-avenger-altitude-mhev-at6-2024r-ID6Gpjik.html
Jeep Wrangler 3.6 Unlim Sahara,94000,PLN,Prywatne,Jeep,Wrangler,3.6 Unlim Sahara,2011,271 000 km,3 605 cm3,Benzyna,284 KM,SUV,Automatyczna,5,5,Bordowy,Używane,Tak,4x4 (dołączany ręcznie),15 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/jeep-wrangler-jeep-wrangler-2011r-polift-3-6-benzyna-automat-sahara-ID6GlQwK.html
Jeep Grand Cherokee,139900,PLN,Firma,Jeep,Grand Cherokee,,2018,102 000 km,3 604 cm3,Benzyna,286 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (stały),14 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-high-altitudepneumatwent-foteleharmankszyberdachtemp-aktywny-ID6Glx4J.html
Jeep Grand Cherokee Gr 3.0 CRD Overland,102000,PLN,Prywatne,Jeep,Grand Cherokee,Gr 3.0 CRD Overland,2015,197 000 km,2 987 cm3,Diesel,250 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-pojazd-salonowy-zadbany-nie-wymaga-wkladu-finansowego-ID6GmIp5.html
Jeep Cherokee,69900,PLN,Firma,Jeep,Cherokee,,2015,220 000 km,1 956 cm3,Diesel,170 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-cherokee-4x4-xenon-fotele-wentylowanepodgrzewane-podgrz-kierownica-asystenci-ID6G6IwZ.html
Jeep Wrangler Unlimited GME 2.0 Turbo Sahara,91000,PLN,Firma,Jeep,Wrangler,Unlimited GME 2.0 Turbo Sahara,2020,92 220 km,1 995 cm3,Benzyna,272 KM,SUV,Automatyczna,5,5,Szary,Używane,,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/jeep-wrangler-jeep-wrangler-unlimited-sahara-2020-3-6-benzyna-ID6GnQCU.html
Jeep Compass,199900,PLN,Firma,Jeep,Compass,,2023,2 000 km,1 368 cm3,Hybryda,240 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/jeep-compass-upland-2023r-phev-ID6Gpjcd.html
