Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Aston Martin V8 Vantage S Sport Shift II,349007,PLN,Firma,Aston Martin,V8 Vantage,S Sport Shift II,2011,15 000 km,4 735 cm3,Benzyna,436 KM,Kabriolet,Automatyczna,2,2,Szary,Używane,,Na tylne koła,19 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-v8-vantage-15000km-4-7-v8-polski-salon-vantage-s-roadster-ID6GwIg6.html
Aston Martin V8 Vantage Standard,490000,PLN,Firma,Aston Martin,V8 Vantage,Standard,2020,34 566 km,3 982 cm3,Benzyna,503 KM,Coupe,Automatyczna,2,2,Szary,Używane,Tak,Na tylne koła,14 l/100km,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/aston-martin-v8-vantage-w-amargcars-wynajem-dlugoterminowy-bez-bik-ID6GjRub.html
Aston Martin Vanquish S Touchtronic III,699000,EUR,Firma,Aston Martin,Vanquish,S Touchtronic III,2018,1 842 km,5 935 cm3,Benzyna,603 KM,Kabriolet,Automatyczna,2,,Czarny,Używane,,,19 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-vanquish-zagato-official-ferrari-dealer-ID6EBvHD.html
Aston Martin Vantage,400000,PLN,Prywatne,Aston Martin,Vantage,,2022,5 000 km,3 982 cm3,Benzyna,503 KM,Coupe,Automatyczna,2,4,Szary,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/aston-martin-vantage-aston-martin-vantage-v8-2022-ID6Gp31h.html
"Aston Martin V8 Vantage 4,7 SportShift",278000,PLN,Prywatne,Aston Martin,V8 Vantage,"4,7 SportShift",2009,70 000 km,4 735 cm3,Benzyna,426 KM,Kabriolet,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,19 l/100km,Tak,,Tak,https://www.otomoto.pl/osobowe/oferta/aston-martin-v8-vantage-roadster-stance-airride-schmidt-3tlg-ID6GlkvZ.html
Aston Martin DB7,139000,PLN,Prywatne,Aston Martin,DB7,,2002,86 350 km,5 935 cm3,Benzyna,420 KM,Kabriolet,Automatyczna,2,4,Szary,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-db7-aston-martin-db7-cabrio-v12-carbon-bezwypadkowy-007-ID6FCpFB.html
Aston Martin DBS,1290000,PLN,Prywatne,Aston Martin,DBS,,2019,36 000 km,5 204 cm3,Benzyna,725 KM,Coupe,Automatyczna,2,4,Bordowy,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-dbs-superleggera-jedyny-w-swoim-rodzaju-kupiony-w-polsce-ID6GdJPG.html
Aston Martin V8 Vantage Sportshift AMR,289900,PLN,Firma,Aston Martin,V8 Vantage,Sportshift AMR,2012,88 200 km,4 735 cm3,Benzyna,435 KM,Coupe,Automatyczna,2,2,Szary,Używane,,Na tylne koła,19 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-v8-vantage-aston-v8-vantage-54-7-v8-sportshift-313kw-426pk-automat-ID6Gk74B.html
Aston Martin DB9 Touchtronic,699000,PLN,Prywatne,Aston Martin,DB9,Touchtronic,2016,17 400 km,5 935 cm3,Benzyna,517 KM,Coupe,Automatyczna,2,2,Czarny,Używane,Tak,Na tylne koła,21 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-db9-stan-kolekcjonerski-jedyny-salon-polska-niski-przebieg-1-wlasciciel-ID6G5spi.html
Aston Martin DBX,990150,PLN,Firma,Aston Martin,DBX,,2021,17 653 km,3 982 cm3,Benzyna,550 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aston-martin-dbx-gwarancja-producenta-bezwypadkowy-elektryk-w-cenie-ID6GcGTR.html
