Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Bentley Mulsanne Speed,1699000,PLN,Firma,Bentley,Mulsanne,Speed,2020,470 km,6 752 cm3,Benzyna,537 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,Na tylne koła,23 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-mulsanne-speed-537-km-1100-nm-salon-polska-mulliner-duo-tone-nowy-unikat-ID6Fwxf7.html
Bentley Bentayga,719000,PLN,Firma,Bentley,Bentayga,,2021,41 700 km,4 000 cm3,Benzyna,542 KM,SUV,Automatyczna,5,5,Niebieski,Używane,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-v8-2021-bezwypadkowy-ID6Gwj1R.html
Bentley Bentayga,709000,PLN,Firma,Bentley,Bentayga,,2017,49 500 km,5 950 cm3,Benzyna,608 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-6-0-w12-608-km-salon-pl-1-wl-gwarancja-wideoprezentacja-ID6GaAgj.html
Bentley Continental GT Standard,171900,PLN,Firma,Bentley,Continental GT,Standard,2005,69 000 km,5 998 cm3,Benzyna,560 KM,Coupe,Automatyczna,2,4,Biały,Używane,,4x4 (stały),25 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-gt-v12-560km-japonia-69-tys-km-unikat-bialy-gwarancja-ID6Gv809.html
Bentley Continental GT,289000,PLN,Firma,Bentley,Continental GT,,2016,72 750 km,4 000 cm3,Benzyna,521 KM,Coupe,Automatyczna,2,4,Biały,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-2016-4-0l-s-od-ubezpieczalni-ID6GxSUW.html
Bentley Continental GT Standard,219999,PLN,Prywatne,Bentley,Continental GT,Standard,2008,74 800 km,5 998 cm3,Benzyna,560 KM,Kabriolet,Automatyczna,2,4,Szary,Używane,Tak,,25 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-6-0-w12-continental-gt-ID6GoWI0.html
Bentley Continental Flying Spur New V8 Azure,1240000,PLN,Firma,Bentley,Continental Flying Spur,New V8 Azure,2023,16 000 km,3 996 cm3,Benzyna,550 KM,Sedan,Automatyczna,4,4,Szary,Używane,,4x4 (stały),"16,50 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-flying-spur-v8-azure-ID6GlZ9Y.html
Bentley Bentayga,1710000,PLN,Firma,Bentley,Bentayga,,2023,5 500 km,5 950 cm3,Benzyna,608 KM,SUV,Automatyczna,5,4,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-bentley-bentayga-ewb-v8-z-salonu-cesja-leasingu-ID6GxSCI.html
Bentley Bentayga,669900,PLN,Firma,Bentley,Bentayga,,2018,55 830 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,4,Szary,Używane,,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-bentley-bentayga-v8-ID6Gl7Np.html
Bentley Continental GT,1615000,PLN,Firma,Bentley,Continental GT,,2023,9 000 km,3 996 cm3,Benzyna,550 KM,Coupe,Automatyczna,2,4,Czarny,Używane,,4x4 (dołączany automatycznie),15 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-azure-v8-ID6FNsBq.html
